file,category
spectrograms/classical/classical_35_7.pt,7
spectrograms/classical/classical_3_5.pt,7
spectrograms/classical/classical_83_8.pt,7
spectrograms/jazz/jazz_48_3.pt,3
spectrograms/pop/pop_4_6.pt,8
spectrograms/reggae/reggae_25_3.pt,9
spectrograms/reggae/reggae_15_5.pt,9
spectrograms/rock/rock_85_8.pt,6
spectrograms/rock/rock_77_1.pt,6
spectrograms/classical/classical_71_6.pt,7
spectrograms/rock/rock_69_1.pt,6
spectrograms/metal/metal_49_1.pt,1
spectrograms/reggae/reggae_43_9.pt,9
spectrograms/metal/metal_31_5.pt,1
spectrograms/classical/classical_62_2.pt,7
spectrograms/classical/classical_91_2.pt,7
spectrograms/pop/pop_56_8.pt,8
spectrograms/hiphop/hiphop_57_1.pt,5
spectrograms/hiphop/hiphop_74_3.pt,5
spectrograms/pop/pop_12_0.pt,8
spectrograms/jazz/jazz_6_3.pt,3
spectrograms/metal/metal_50_4.pt,1
spectrograms/blues/blues_28_2.pt,2
spectrograms/blues/blues_42_3.pt,2
spectrograms/rock/rock_24_8.pt,6
spectrograms/blues/blues_77_8.pt,2
spectrograms/classical/classical_66_1.pt,7
spectrograms/metal/metal_73_7.pt,1
spectrograms/metal/metal_48_5.pt,1
spectrograms/classical/classical_30_9.pt,7
spectrograms/jazz/jazz_59_1.pt,3
spectrograms/blues/blues_30_9.pt,2
spectrograms/metal/metal_11_2.pt,1
spectrograms/jazz/jazz_5_8.pt,3
spectrograms/metal/metal_16_5.pt,1
spectrograms/blues/blues_86_8.pt,2
spectrograms/pop/pop_98_5.pt,8
spectrograms/rock/rock_13_7.pt,6
spectrograms/country/country_96_7.pt,4
spectrograms/metal/metal_67_7.pt,1
spectrograms/disco/disco_53_6.pt,0
spectrograms/classical/classical_20_1.pt,7
spectrograms/metal/metal_38_4.pt,1
spectrograms/country/country_41_9.pt,4
spectrograms/disco/disco_44_2.pt,0
spectrograms/jazz/jazz_75_6.pt,3
spectrograms/country/country_37_5.pt,4
spectrograms/disco/disco_99_3.pt,0
spectrograms/blues/blues_96_7.pt,2
spectrograms/pop/pop_74_6.pt,8
spectrograms/rock/rock_70_6.pt,6
spectrograms/blues/blues_3_4.pt,2
spectrograms/classical/classical_10_8.pt,7
spectrograms/jazz/jazz_15_7.pt,3
spectrograms/jazz/jazz_15_8.pt,3
spectrograms/hiphop/hiphop_22_8.pt,5
spectrograms/country/country_95_7.pt,4
spectrograms/pop/pop_59_4.pt,8
spectrograms/country/country_11_8.pt,4
spectrograms/country/country_73_0.pt,4
spectrograms/classical/classical_48_9.pt,7
spectrograms/hiphop/hiphop_80_8.pt,5
spectrograms/blues/blues_96_4.pt,2
spectrograms/country/country_68_8.pt,4
spectrograms/disco/disco_0_0.pt,0
spectrograms/reggae/reggae_12_1.pt,9
spectrograms/rock/rock_0_5.pt,6
spectrograms/classical/classical_10_7.pt,7
spectrograms/jazz/jazz_17_7.pt,3
spectrograms/hiphop/hiphop_12_3.pt,5
spectrograms/blues/blues_17_3.pt,2
spectrograms/classical/classical_56_3.pt,7
spectrograms/jazz/jazz_19_7.pt,3
spectrograms/classical/classical_61_0.pt,7
spectrograms/metal/metal_14_5.pt,1
spectrograms/country/country_23_8.pt,4
spectrograms/classical/classical_77_9.pt,7
spectrograms/country/country_8_3.pt,4
spectrograms/hiphop/hiphop_86_1.pt,5
spectrograms/metal/metal_40_2.pt,1
spectrograms/disco/disco_48_1.pt,0
spectrograms/hiphop/hiphop_37_7.pt,5
spectrograms/metal/metal_31_7.pt,1
spectrograms/rock/rock_40_0.pt,6
spectrograms/rock/rock_39_3.pt,6
spectrograms/hiphop/hiphop_97_1.pt,5
spectrograms/disco/disco_99_9.pt,0
spectrograms/metal/metal_34_0.pt,1
spectrograms/pop/pop_57_7.pt,8
spectrograms/blues/blues_81_9.pt,2
spectrograms/pop/pop_46_1.pt,8
spectrograms/disco/disco_30_4.pt,0
spectrograms/rock/rock_45_3.pt,6
spectrograms/hiphop/hiphop_43_4.pt,5
spectrograms/blues/blues_80_8.pt,2
spectrograms/rock/rock_41_6.pt,6
spectrograms/jazz/jazz_45_0.pt,3
spectrograms/metal/metal_50_5.pt,1
spectrograms/rock/rock_90_0.pt,6
spectrograms/metal/metal_29_1.pt,1
spectrograms/country/country_32_5.pt,4
spectrograms/metal/metal_95_8.pt,1
spectrograms/hiphop/hiphop_49_7.pt,5
spectrograms/metal/metal_5_8.pt,1
spectrograms/metal/metal_23_0.pt,1
spectrograms/jazz/jazz_61_1.pt,3
spectrograms/reggae/reggae_62_8.pt,9
spectrograms/metal/metal_71_3.pt,1
spectrograms/reggae/reggae_18_3.pt,9
spectrograms/disco/disco_64_3.pt,0
spectrograms/pop/pop_83_4.pt,8
spectrograms/classical/classical_91_7.pt,7
spectrograms/reggae/reggae_42_8.pt,9
spectrograms/classical/classical_20_9.pt,7
spectrograms/rock/rock_45_0.pt,6
spectrograms/classical/classical_57_2.pt,7
spectrograms/blues/blues_57_7.pt,2
spectrograms/hiphop/hiphop_77_9.pt,5
spectrograms/jazz/jazz_67_2.pt,3
spectrograms/country/country_29_4.pt,4
spectrograms/disco/disco_76_6.pt,0
spectrograms/blues/blues_17_9.pt,2
spectrograms/pop/pop_36_7.pt,8
spectrograms/classical/classical_85_5.pt,7
spectrograms/hiphop/hiphop_45_2.pt,5
spectrograms/reggae/reggae_29_4.pt,9
spectrograms/blues/blues_50_9.pt,2
spectrograms/blues/blues_18_3.pt,2
spectrograms/hiphop/hiphop_68_6.pt,5
spectrograms/disco/disco_48_6.pt,0
spectrograms/country/country_8_2.pt,4
spectrograms/rock/rock_48_8.pt,6
spectrograms/hiphop/hiphop_60_2.pt,5
spectrograms/reggae/reggae_12_9.pt,9
spectrograms/metal/metal_30_3.pt,1
spectrograms/rock/rock_90_3.pt,6
spectrograms/disco/disco_64_5.pt,0
spectrograms/classical/classical_63_9.pt,7
spectrograms/rock/rock_35_3.pt,6
spectrograms/pop/pop_58_1.pt,8
spectrograms/country/country_78_4.pt,4
spectrograms/hiphop/hiphop_86_6.pt,5
spectrograms/classical/classical_80_3.pt,7
spectrograms/country/country_65_5.pt,4
spectrograms/pop/pop_0_8.pt,8
spectrograms/disco/disco_76_3.pt,0
spectrograms/jazz/jazz_39_1.pt,3
spectrograms/metal/metal_36_5.pt,1
spectrograms/pop/pop_90_7.pt,8
spectrograms/pop/pop_15_6.pt,8
spectrograms/classical/classical_21_2.pt,7
spectrograms/classical/classical_89_9.pt,7
spectrograms/blues/blues_68_1.pt,2
spectrograms/jazz/jazz_0_3.pt,3
spectrograms/reggae/reggae_89_1.pt,9
spectrograms/disco/disco_76_8.pt,0
spectrograms/jazz/jazz_83_3.pt,3
spectrograms/jazz/jazz_40_2.pt,3
spectrograms/classical/classical_34_8.pt,7
spectrograms/blues/blues_22_8.pt,2
spectrograms/reggae/reggae_96_6.pt,9
spectrograms/jazz/jazz_18_5.pt,3
spectrograms/rock/rock_84_9.pt,6
spectrograms/hiphop/hiphop_64_3.pt,5
spectrograms/pop/pop_1_1.pt,8
spectrograms/classical/classical_35_1.pt,7
spectrograms/blues/blues_72_5.pt,2
spectrograms/jazz/jazz_84_8.pt,3
spectrograms/country/country_59_6.pt,4
spectrograms/classical/classical_68_8.pt,7
spectrograms/metal/metal_76_6.pt,1
spectrograms/classical/classical_73_3.pt,7
spectrograms/reggae/reggae_83_7.pt,9
spectrograms/hiphop/hiphop_28_1.pt,5
spectrograms/country/country_55_3.pt,4
spectrograms/metal/metal_4_8.pt,1
spectrograms/jazz/jazz_52_5.pt,3
spectrograms/classical/classical_89_1.pt,7
spectrograms/jazz/jazz_80_2.pt,3
spectrograms/pop/pop_79_1.pt,8
spectrograms/country/country_37_6.pt,4
spectrograms/pop/pop_57_1.pt,8
spectrograms/reggae/reggae_1_2.pt,9
spectrograms/classical/classical_90_0.pt,7
spectrograms/reggae/reggae_98_2.pt,9
spectrograms/jazz/jazz_12_5.pt,3
spectrograms/blues/blues_93_8.pt,2
spectrograms/pop/pop_64_7.pt,8
spectrograms/classical/classical_96_0.pt,7
spectrograms/disco/disco_41_0.pt,0
spectrograms/classical/classical_81_8.pt,7
spectrograms/country/country_64_0.pt,4
spectrograms/disco/disco_58_6.pt,0
spectrograms/reggae/reggae_92_2.pt,9
spectrograms/pop/pop_30_2.pt,8
spectrograms/metal/metal_21_1.pt,1
spectrograms/reggae/reggae_34_8.pt,9
spectrograms/jazz/jazz_21_6.pt,3
spectrograms/jazz/jazz_3_2.pt,3
spectrograms/rock/rock_46_0.pt,6
spectrograms/reggae/reggae_60_9.pt,9
spectrograms/rock/rock_33_3.pt,6
spectrograms/metal/metal_96_8.pt,1
spectrograms/reggae/reggae_12_2.pt,9
spectrograms/reggae/reggae_31_0.pt,9
spectrograms/rock/rock_68_4.pt,6
spectrograms/blues/blues_41_3.pt,2
spectrograms/country/country_38_8.pt,4
spectrograms/hiphop/hiphop_28_2.pt,5
spectrograms/rock/rock_84_6.pt,6
spectrograms/hiphop/hiphop_80_0.pt,5
spectrograms/reggae/reggae_46_6.pt,9
spectrograms/reggae/reggae_96_4.pt,9
spectrograms/disco/disco_8_3.pt,0
spectrograms/blues/blues_28_9.pt,2
spectrograms/hiphop/hiphop_56_0.pt,5
spectrograms/country/country_63_0.pt,4
spectrograms/country/country_58_3.pt,4
spectrograms/reggae/reggae_31_8.pt,9
spectrograms/disco/disco_88_6.pt,0
spectrograms/pop/pop_99_5.pt,8
spectrograms/country/country_59_9.pt,4
spectrograms/pop/pop_51_8.pt,8
spectrograms/blues/blues_51_7.pt,2
spectrograms/hiphop/hiphop_2_0.pt,5
spectrograms/jazz/jazz_81_5.pt,3
spectrograms/country/country_68_7.pt,4
spectrograms/metal/metal_59_4.pt,1
spectrograms/metal/metal_80_1.pt,1
spectrograms/rock/rock_45_7.pt,6
spectrograms/reggae/reggae_85_8.pt,9
spectrograms/classical/classical_45_1.pt,7
spectrograms/blues/blues_60_8.pt,2
spectrograms/classical/classical_88_5.pt,7
spectrograms/pop/pop_8_6.pt,8
spectrograms/disco/disco_80_3.pt,0
spectrograms/blues/blues_54_9.pt,2
spectrograms/rock/rock_82_7.pt,6
spectrograms/hiphop/hiphop_71_1.pt,5
spectrograms/pop/pop_76_1.pt,8
spectrograms/classical/classical_16_3.pt,7
spectrograms/metal/metal_80_2.pt,1
spectrograms/disco/disco_53_4.pt,0
spectrograms/reggae/reggae_47_5.pt,9
spectrograms/disco/disco_92_3.pt,0
spectrograms/country/country_15_9.pt,4
spectrograms/jazz/jazz_40_5.pt,3
spectrograms/jazz/jazz_53_9.pt,3
spectrograms/metal/metal_83_0.pt,1
spectrograms/country/country_12_1.pt,4
spectrograms/country/country_37_3.pt,4
spectrograms/metal/metal_65_5.pt,1
spectrograms/hiphop/hiphop_3_5.pt,5
spectrograms/jazz/jazz_94_4.pt,3
spectrograms/rock/rock_93_3.pt,6
spectrograms/pop/pop_20_5.pt,8
spectrograms/hiphop/hiphop_73_2.pt,5
spectrograms/disco/disco_16_6.pt,0
spectrograms/reggae/reggae_65_1.pt,9
spectrograms/blues/blues_76_4.pt,2
spectrograms/pop/pop_8_2.pt,8
spectrograms/country/country_60_5.pt,4
spectrograms/metal/metal_43_7.pt,1
spectrograms/blues/blues_53_7.pt,2
spectrograms/classical/classical_58_8.pt,7
spectrograms/metal/metal_51_2.pt,1
spectrograms/metal/metal_68_0.pt,1
spectrograms/metal/metal_66_5.pt,1
spectrograms/hiphop/hiphop_97_9.pt,5
spectrograms/classical/classical_51_7.pt,7
spectrograms/blues/blues_7_6.pt,2
spectrograms/hiphop/hiphop_66_3.pt,5
spectrograms/country/country_56_6.pt,4
spectrograms/hiphop/hiphop_26_9.pt,5
spectrograms/blues/blues_43_0.pt,2
spectrograms/rock/rock_93_8.pt,6
spectrograms/disco/disco_31_3.pt,0
spectrograms/hiphop/hiphop_11_4.pt,5
spectrograms/classical/classical_38_2.pt,7
spectrograms/disco/disco_32_0.pt,0
spectrograms/disco/disco_16_9.pt,0
spectrograms/hiphop/hiphop_47_9.pt,5
spectrograms/rock/rock_33_4.pt,6
spectrograms/country/country_22_0.pt,4
spectrograms/metal/metal_87_8.pt,1
spectrograms/country/country_16_5.pt,4
spectrograms/pop/pop_76_6.pt,8
spectrograms/reggae/reggae_28_8.pt,9
spectrograms/pop/pop_95_8.pt,8
spectrograms/classical/classical_2_9.pt,7
spectrograms/reggae/reggae_24_5.pt,9
spectrograms/classical/classical_49_0.pt,7
spectrograms/metal/metal_39_9.pt,1
spectrograms/blues/blues_96_2.pt,2
spectrograms/jazz/jazz_32_7.pt,3
spectrograms/pop/pop_75_6.pt,8
spectrograms/reggae/reggae_23_2.pt,9
spectrograms/blues/blues_48_8.pt,2
spectrograms/classical/classical_81_4.pt,7
spectrograms/hiphop/hiphop_44_5.pt,5
spectrograms/classical/classical_29_8.pt,7
spectrograms/hiphop/hiphop_39_5.pt,5
spectrograms/classical/classical_30_0.pt,7
spectrograms/classical/classical_56_4.pt,7
spectrograms/disco/disco_36_5.pt,0
spectrograms/disco/disco_39_3.pt,0
spectrograms/country/country_7_0.pt,4
spectrograms/rock/rock_16_0.pt,6
spectrograms/pop/pop_94_2.pt,8
spectrograms/blues/blues_49_8.pt,2
spectrograms/country/country_36_0.pt,4
spectrograms/rock/rock_90_9.pt,6
spectrograms/pop/pop_39_9.pt,8
spectrograms/classical/classical_3_4.pt,7
spectrograms/country/country_48_5.pt,4
spectrograms/jazz/jazz_42_3.pt,3
spectrograms/metal/metal_78_9.pt,1
spectrograms/disco/disco_7_0.pt,0
spectrograms/pop/pop_31_4.pt,8
spectrograms/hiphop/hiphop_27_8.pt,5
spectrograms/blues/blues_40_1.pt,2
spectrograms/jazz/jazz_53_1.pt,3
spectrograms/reggae/reggae_90_0.pt,9
spectrograms/blues/blues_39_2.pt,2
spectrograms/pop/pop_97_2.pt,8
spectrograms/disco/disco_26_2.pt,0
spectrograms/country/country_57_8.pt,4
spectrograms/hiphop/hiphop_36_8.pt,5
spectrograms/country/country_83_9.pt,4
spectrograms/metal/metal_39_2.pt,1
spectrograms/jazz/jazz_75_5.pt,3
spectrograms/pop/pop_28_7.pt,8
spectrograms/metal/metal_64_3.pt,1
spectrograms/pop/pop_5_4.pt,8
spectrograms/rock/rock_47_6.pt,6
spectrograms/jazz/jazz_73_8.pt,3
spectrograms/disco/disco_42_6.pt,0
spectrograms/country/country_88_3.pt,4
spectrograms/disco/disco_20_4.pt,0
spectrograms/blues/blues_67_9.pt,2
spectrograms/country/country_62_1.pt,4
spectrograms/metal/metal_92_8.pt,1
spectrograms/disco/disco_12_7.pt,0
spectrograms/classical/classical_87_2.pt,7
spectrograms/hiphop/hiphop_18_5.pt,5
spectrograms/disco/disco_56_7.pt,0
spectrograms/pop/pop_19_9.pt,8
spectrograms/rock/rock_58_9.pt,6
spectrograms/hiphop/hiphop_20_8.pt,5
spectrograms/classical/classical_44_5.pt,7
spectrograms/jazz/jazz_12_6.pt,3
spectrograms/blues/blues_43_1.pt,2
spectrograms/disco/disco_93_2.pt,0
spectrograms/metal/metal_91_7.pt,1
spectrograms/blues/blues_17_6.pt,2
spectrograms/jazz/jazz_38_3.pt,3
spectrograms/reggae/reggae_91_9.pt,9
spectrograms/reggae/reggae_22_4.pt,9
spectrograms/jazz/jazz_37_7.pt,3
spectrograms/country/country_70_3.pt,4
spectrograms/hiphop/hiphop_34_2.pt,5
spectrograms/blues/blues_35_5.pt,2
spectrograms/country/country_45_7.pt,4
spectrograms/classical/classical_23_1.pt,7
spectrograms/jazz/jazz_13_1.pt,3
spectrograms/pop/pop_88_1.pt,8
spectrograms/country/country_8_0.pt,4
spectrograms/country/country_72_0.pt,4
spectrograms/blues/blues_39_8.pt,2
spectrograms/hiphop/hiphop_92_6.pt,5
spectrograms/disco/disco_11_1.pt,0
spectrograms/pop/pop_66_7.pt,8
spectrograms/rock/rock_59_3.pt,6
spectrograms/rock/rock_92_3.pt,6
spectrograms/metal/metal_78_3.pt,1
spectrograms/country/country_84_4.pt,4
spectrograms/classical/classical_97_7.pt,7
spectrograms/reggae/reggae_43_2.pt,9
spectrograms/classical/classical_0_8.pt,7
spectrograms/hiphop/hiphop_27_4.pt,5
spectrograms/blues/blues_73_6.pt,2
spectrograms/reggae/reggae_93_6.pt,9
spectrograms/pop/pop_80_8.pt,8
spectrograms/metal/metal_32_9.pt,1
spectrograms/reggae/reggae_67_9.pt,9
spectrograms/disco/disco_65_5.pt,0
spectrograms/country/country_57_9.pt,4
spectrograms/reggae/reggae_61_9.pt,9
spectrograms/pop/pop_60_9.pt,8
spectrograms/reggae/reggae_84_1.pt,9
spectrograms/disco/disco_35_9.pt,0
spectrograms/reggae/reggae_61_3.pt,9
spectrograms/metal/metal_65_2.pt,1
spectrograms/blues/blues_98_9.pt,2
spectrograms/classical/classical_35_6.pt,7
spectrograms/rock/rock_77_0.pt,6
spectrograms/country/country_62_6.pt,4
spectrograms/classical/classical_33_8.pt,7
spectrograms/jazz/jazz_16_7.pt,3
spectrograms/pop/pop_19_0.pt,8
spectrograms/hiphop/hiphop_13_9.pt,5
spectrograms/jazz/jazz_30_9.pt,3
spectrograms/reggae/reggae_65_2.pt,9
spectrograms/classical/classical_15_4.pt,7
spectrograms/classical/classical_9_1.pt,7
spectrograms/jazz/jazz_91_5.pt,3
spectrograms/jazz/jazz_13_0.pt,3
spectrograms/rock/rock_81_3.pt,6
spectrograms/blues/blues_58_3.pt,2
spectrograms/classical/classical_59_2.pt,7
spectrograms/blues/blues_29_6.pt,2
spectrograms/classical/classical_11_0.pt,7
spectrograms/jazz/jazz_96_9.pt,3
spectrograms/country/country_60_2.pt,4
spectrograms/classical/classical_59_3.pt,7
spectrograms/rock/rock_51_2.pt,6
spectrograms/classical/classical_99_5.pt,7
spectrograms/rock/rock_62_8.pt,6
spectrograms/hiphop/hiphop_81_3.pt,5
spectrograms/pop/pop_16_1.pt,8
spectrograms/jazz/jazz_71_5.pt,3
spectrograms/pop/pop_69_2.pt,8
spectrograms/classical/classical_10_9.pt,7
spectrograms/hiphop/hiphop_90_5.pt,5
spectrograms/metal/metal_31_2.pt,1
spectrograms/jazz/jazz_47_8.pt,3
spectrograms/country/country_11_2.pt,4
spectrograms/disco/disco_53_7.pt,0
spectrograms/classical/classical_96_8.pt,7
spectrograms/country/country_87_3.pt,4
spectrograms/blues/blues_57_8.pt,2
spectrograms/rock/rock_78_5.pt,6
spectrograms/reggae/reggae_73_7.pt,9
spectrograms/metal/metal_43_4.pt,1
spectrograms/rock/rock_61_4.pt,6
spectrograms/rock/rock_40_4.pt,6
spectrograms/disco/disco_54_6.pt,0
spectrograms/metal/metal_77_3.pt,1
spectrograms/disco/disco_86_1.pt,0
spectrograms/rock/rock_47_9.pt,6
spectrograms/rock/rock_6_4.pt,6
spectrograms/reggae/reggae_47_9.pt,9
spectrograms/metal/metal_9_6.pt,1
spectrograms/blues/blues_72_2.pt,2
spectrograms/disco/disco_38_2.pt,0
spectrograms/country/country_85_4.pt,4
spectrograms/disco/disco_26_7.pt,0
spectrograms/metal/metal_60_0.pt,1
spectrograms/disco/disco_4_7.pt,0
spectrograms/country/country_13_7.pt,4
spectrograms/classical/classical_1_3.pt,7
spectrograms/rock/rock_59_5.pt,6
spectrograms/classical/classical_17_5.pt,7
spectrograms/rock/rock_13_4.pt,6
spectrograms/disco/disco_68_8.pt,0
spectrograms/hiphop/hiphop_10_9.pt,5
spectrograms/jazz/jazz_39_8.pt,3
spectrograms/metal/metal_35_8.pt,1
spectrograms/reggae/reggae_30_6.pt,9
spectrograms/jazz/jazz_51_9.pt,3
spectrograms/reggae/reggae_63_0.pt,9
spectrograms/hiphop/hiphop_50_5.pt,5
spectrograms/rock/rock_0_4.pt,6
spectrograms/pop/pop_31_7.pt,8
spectrograms/country/country_48_3.pt,4
spectrograms/hiphop/hiphop_55_1.pt,5
spectrograms/disco/disco_73_2.pt,0
spectrograms/country/country_75_8.pt,4
spectrograms/reggae/reggae_51_0.pt,9
spectrograms/jazz/jazz_57_4.pt,3
spectrograms/blues/blues_4_9.pt,2
spectrograms/metal/metal_90_8.pt,1
spectrograms/rock/rock_22_9.pt,6
spectrograms/rock/rock_32_0.pt,6
spectrograms/metal/metal_24_8.pt,1
spectrograms/pop/pop_53_0.pt,8
spectrograms/jazz/jazz_30_5.pt,3
spectrograms/metal/metal_82_9.pt,1
spectrograms/reggae/reggae_88_9.pt,9
spectrograms/pop/pop_35_9.pt,8
spectrograms/reggae/reggae_46_8.pt,9
spectrograms/pop/pop_70_2.pt,8
spectrograms/disco/disco_34_9.pt,0
spectrograms/classical/classical_43_9.pt,7
spectrograms/rock/rock_78_2.pt,6
spectrograms/blues/blues_80_5.pt,2
spectrograms/disco/disco_94_8.pt,0
spectrograms/jazz/jazz_7_2.pt,3
spectrograms/disco/disco_17_5.pt,0
spectrograms/country/country_1_7.pt,4
spectrograms/disco/disco_49_9.pt,0
spectrograms/hiphop/hiphop_19_3.pt,5
spectrograms/metal/metal_4_7.pt,1
spectrograms/jazz/jazz_31_8.pt,3
spectrograms/rock/rock_82_5.pt,6
spectrograms/country/country_54_6.pt,4
spectrograms/hiphop/hiphop_74_6.pt,5
spectrograms/country/country_11_3.pt,4
spectrograms/classical/classical_66_6.pt,7
spectrograms/country/country_84_5.pt,4
spectrograms/disco/disco_91_5.pt,0
spectrograms/disco/disco_57_1.pt,0
spectrograms/blues/blues_98_7.pt,2
spectrograms/blues/blues_52_6.pt,2
spectrograms/pop/pop_98_0.pt,8
spectrograms/reggae/reggae_25_9.pt,9
spectrograms/classical/classical_32_0.pt,7
spectrograms/metal/metal_15_5.pt,1
spectrograms/country/country_95_3.pt,4
spectrograms/blues/blues_32_1.pt,2
spectrograms/hiphop/hiphop_8_8.pt,5
spectrograms/reggae/reggae_67_4.pt,9
spectrograms/classical/classical_58_9.pt,7
spectrograms/metal/metal_99_4.pt,1
spectrograms/metal/metal_5_4.pt,1
spectrograms/blues/blues_89_6.pt,2
spectrograms/jazz/jazz_41_1.pt,3
spectrograms/hiphop/hiphop_41_7.pt,5
spectrograms/blues/blues_87_2.pt,2
spectrograms/hiphop/hiphop_9_7.pt,5
spectrograms/disco/disco_33_2.pt,0
spectrograms/metal/metal_62_7.pt,1
spectrograms/disco/disco_43_3.pt,0
spectrograms/jazz/jazz_4_4.pt,3
spectrograms/jazz/jazz_78_9.pt,3
spectrograms/rock/rock_55_8.pt,6
spectrograms/disco/disco_96_7.pt,0
spectrograms/reggae/reggae_29_5.pt,9
spectrograms/reggae/reggae_15_2.pt,9
spectrograms/reggae/reggae_78_1.pt,9
spectrograms/metal/metal_55_1.pt,1
spectrograms/jazz/jazz_77_4.pt,3
spectrograms/country/country_82_7.pt,4
spectrograms/country/country_15_4.pt,4
spectrograms/country/country_79_7.pt,4
spectrograms/jazz/jazz_91_2.pt,3
spectrograms/reggae/reggae_52_1.pt,9
spectrograms/country/country_27_8.pt,4
spectrograms/reggae/reggae_44_1.pt,9
spectrograms/country/country_16_7.pt,4
spectrograms/rock/rock_87_0.pt,6
spectrograms/pop/pop_63_5.pt,8
spectrograms/country/country_63_8.pt,4
spectrograms/disco/disco_57_2.pt,0
spectrograms/jazz/jazz_44_5.pt,3
spectrograms/hiphop/hiphop_13_2.pt,5
spectrograms/hiphop/hiphop_48_6.pt,5
spectrograms/country/country_4_6.pt,4
spectrograms/country/country_19_2.pt,4
spectrograms/rock/rock_4_1.pt,6
spectrograms/blues/blues_45_1.pt,2
spectrograms/country/country_67_1.pt,4
spectrograms/metal/metal_46_8.pt,1
spectrograms/jazz/jazz_28_0.pt,3
spectrograms/blues/blues_71_1.pt,2
spectrograms/metal/metal_92_1.pt,1
spectrograms/metal/metal_61_7.pt,1
spectrograms/pop/pop_0_2.pt,8
spectrograms/blues/blues_69_1.pt,2
spectrograms/hiphop/hiphop_77_3.pt,5
spectrograms/hiphop/hiphop_73_1.pt,5
spectrograms/hiphop/hiphop_41_4.pt,5
spectrograms/pop/pop_69_0.pt,8
spectrograms/rock/rock_50_0.pt,6
spectrograms/disco/disco_83_6.pt,0
spectrograms/pop/pop_80_0.pt,8
spectrograms/reggae/reggae_48_4.pt,9
spectrograms/blues/blues_10_6.pt,2
spectrograms/reggae/reggae_45_1.pt,9
spectrograms/disco/disco_97_9.pt,0
spectrograms/jazz/jazz_61_4.pt,3
spectrograms/hiphop/hiphop_64_6.pt,5
spectrograms/rock/rock_1_0.pt,6
spectrograms/classical/classical_86_0.pt,7
spectrograms/pop/pop_50_2.pt,8
spectrograms/pop/pop_18_2.pt,8
spectrograms/pop/pop_45_2.pt,8
spectrograms/reggae/reggae_0_1.pt,9
spectrograms/hiphop/hiphop_4_9.pt,5
spectrograms/reggae/reggae_33_5.pt,9
spectrograms/country/country_51_9.pt,4
spectrograms/rock/rock_1_3.pt,6
spectrograms/classical/classical_7_9.pt,7
spectrograms/rock/rock_70_8.pt,6
spectrograms/hiphop/hiphop_45_1.pt,5
spectrograms/disco/disco_19_1.pt,0
spectrograms/disco/disco_45_9.pt,0
spectrograms/rock/rock_10_1.pt,6
spectrograms/pop/pop_91_5.pt,8
spectrograms/metal/metal_6_8.pt,1
spectrograms/blues/blues_73_2.pt,2
spectrograms/reggae/reggae_13_6.pt,9
spectrograms/metal/metal_44_6.pt,1
spectrograms/pop/pop_70_7.pt,8
spectrograms/pop/pop_1_7.pt,8
spectrograms/disco/disco_59_9.pt,0
spectrograms/blues/blues_54_1.pt,2
spectrograms/country/country_40_3.pt,4
spectrograms/rock/rock_70_2.pt,6
spectrograms/jazz/jazz_63_8.pt,3
spectrograms/rock/rock_57_9.pt,6
spectrograms/rock/rock_7_1.pt,6
spectrograms/hiphop/hiphop_88_1.pt,5
spectrograms/jazz/jazz_44_3.pt,3
spectrograms/jazz/jazz_22_2.pt,3
spectrograms/country/country_38_1.pt,4
spectrograms/jazz/jazz_89_2.pt,3
spectrograms/reggae/reggae_91_5.pt,9
spectrograms/jazz/jazz_49_5.pt,3
spectrograms/jazz/jazz_67_9.pt,3
spectrograms/blues/blues_17_0.pt,2
spectrograms/blues/blues_31_3.pt,2
spectrograms/reggae/reggae_36_6.pt,9
spectrograms/pop/pop_36_8.pt,8
spectrograms/blues/blues_56_7.pt,2
spectrograms/country/country_70_6.pt,4
spectrograms/disco/disco_82_4.pt,0
spectrograms/metal/metal_47_9.pt,1
spectrograms/classical/classical_43_8.pt,7
spectrograms/reggae/reggae_42_3.pt,9
spectrograms/pop/pop_35_3.pt,8
spectrograms/metal/metal_42_1.pt,1
spectrograms/jazz/jazz_22_5.pt,3
spectrograms/metal/metal_79_2.pt,1
spectrograms/blues/blues_44_3.pt,2
spectrograms/pop/pop_12_1.pt,8
spectrograms/blues/blues_94_6.pt,2
spectrograms/classical/classical_55_2.pt,7
spectrograms/rock/rock_30_4.pt,6
spectrograms/rock/rock_97_3.pt,6
spectrograms/hiphop/hiphop_46_5.pt,5
spectrograms/pop/pop_62_3.pt,8
spectrograms/classical/classical_95_8.pt,7
spectrograms/country/country_4_3.pt,4
spectrograms/country/country_96_0.pt,4
spectrograms/blues/blues_96_3.pt,2
spectrograms/disco/disco_78_5.pt,0
spectrograms/disco/disco_68_9.pt,0
spectrograms/blues/blues_98_5.pt,2
spectrograms/metal/metal_91_1.pt,1
spectrograms/disco/disco_83_4.pt,0
spectrograms/rock/rock_96_0.pt,6
spectrograms/metal/metal_98_7.pt,1
spectrograms/classical/classical_34_2.pt,7
spectrograms/jazz/jazz_17_4.pt,3
spectrograms/blues/blues_30_1.pt,2
spectrograms/reggae/reggae_72_7.pt,9
spectrograms/classical/classical_51_0.pt,7
spectrograms/reggae/reggae_29_3.pt,9
